  3028          ?        2:1      +   0     *1    
  3029          ?        1:0      +  *1      0    
  3030          ?        2:1      +   0     *1    
  3031          ?        1:0      +  *1      0    
  3032          ?        2:1      +   0.2   *0.8  
  3033          ?        2:1      +   0     *1    
  3034          ?        1:0      +  *1      0    
  3035          ?        1:0      +  *1      0    
  3036          ?        2:1      +   0.1   *0.9  
  3037          ?        2:1      +   0.3   *0.7  
  3038          ?        1:0      +  *1      0    
  3039          ?        1:0      +  *1      0    
  3040          ?        1:0      +  *1      0    
  3041          ?        1:0      +  *1      0    
  3042          ?        1:0      +  *1      0    
  3043          ?        2:1      +   0     *1    
  3044          ?        1:0      +  *1      0    
  3045          ?        2:1      +   0     *1    
  3046          ?        2:1      +   0     *1    
  3047          ?        1:0      +  *1      0    
  3048          ?        2:1      +   0.2   *0.8  
  3049          ?        2:1      +   0     *1    
  3050          ?        1:0      +  *1      0    
  3051          ?        1:0      +  *1      0    
  3052          ?        1:0      +  *1      0    
  3053          ?        2:1      +   0.2   *0.8  
  3054          ?        2:1      +   0.2   *0.8  
  3055          ?        1:0      +  *1      0    
  3056          ?        2:1      +   0.2   *0.8  
  3057          ?        2:1      +   0     *1    
  3058          ?        2:1      +   0.4   *0.6  
  3059          ?        2:1      +   0.1   *0.9  
  3060          ?        1:0      +  *1      0    
  3061          ?        1:0      +  *1      0    
  3062          ?        2:1      +   0     *1    
  3063          ?        2:1      +   0     *1    
  3064          ?        2:1      +   0     *1    
  3065          ?        1:0      +  *1      0    
  3066          ?        2:1      +   0     *1    
  3067          ?        2:1      +   0.2   *0.8  
  3068          ?        2:1      +   0.4   *0.6  
  3069          ?        2:1      +   0.1   *0.9  
  3070          ?        2:1      +   0.2   *0.8  
  3071          ?        2:1      +   0.2   *0.8  
  3072          ?        2:1      +   0     *1    
  3073          ?        1:0      +  *1      0    
  3074          ?        2:1      +   0.1   *0.9  
  3075          ?        2:1      +   0.2   *0.8  
  3076          ?        1:0      +  *1      0    
  3077          ?        2:1      +   0.4   *0.6  
  3078          ?        2:1      +   0.1   *0.9  
  3079          ?        2:1      +   0.1   *0.9  
  3080          ?        2:1      +   0.4   *0.6  
  3081          ?        2:1      +   0     *1    
  3082          ?        1:0      +  *1      0    
  3083          ?        2:1      +   0.1   *0.9  
  3084          ?        2:1      +   0     *1    
  3085          ?        1:0      +  *1      0    
  3086          ?        1:0      +  *1      0    
  3087          ?        1:0      +  *1      0    
  3088          ?        2:1      +   0     *1    
  3089          ?        1:0      +  *1      0    
  3090          ?        2:1      +   0.2   *0.8  
  3091          ?        1:0      +  *1      0    
  3092          ?        2:1      +   0.2   *0.8  
  3093          ?        2:1      +   0.3   *0.7  
  3094          ?        1:0      +  *0.6    0.4  
  3095          ?        2:1      +   0     *1    
  3096          ?        2:1      +   0.3   *0.7  
  3097          ?        2:1      +   0     *1    
  3098          ?        2:1      +   0     *1    
  3099          ?        1:0      +  *1      0    
  3100          ?        2:1      +   0     *1    
  3101          ?        1:0      +  *1      0    
  3102          ?        2:1      +   0.1   *0.9  
  3103          ?        2:1      +   0.1   *0.9  
  3104          ?        1:0      +  *1      0    
  3105          ?        1:0      +  *1      0    
  3106          ?        1:0      +  *1      0    
  3107          ?        1:0      +  *1      0    
  3108          ?        1:0      +  *1      0    
  3109          ?        2:1      +   0     *1    
  3110          ?        2:1      +   0     *1    
  3111          ?        1:0      +  *1      0    
  3112          ?        2:1      +   0     *1    
  3113          ?        2:1      +   0     *1    
  3114          ?        1:0      +  *1      0    
  3115          ?        1:0      +  *1      0    
  3116          ?        1:0      +  *1      0    
  3117          ?        2:1      +   0     *1    
  3118          ?        2:1      +   0.2   *0.8  
  3119          ?        2:1      +   0     *1    
  3120          ?        1:0      +  *1      0    
  3121          ?        1:0      +  *1      0    
  3122          ?        2:1      +   0.1   *0.9  
  3123          ?        2:1      +   0     *1    
  3124          ?        2:1      +   0     *1    
  3125          ?        2:1      +   0.1   *0.9  
  3126          ?        1:0      +  *1      0    
  3127          ?        1:0      +  *1      0    
  3128          ?        1:0      +  *0.6    0.4  
  3129          ?        2:1      +   0.2   *0.8  
  3130          ?        1:0      +  *1      0    
  3131          ?        2:1      +   0.2   *0.8  
  3132          ?        1:0      +  *1      0    
  3133          ?        2:1      +   0     *1    
  3134          ?        2:1      +   0.4   *0.6  
  3135          ?        2:1      +   0.2   *0.8  
  3136          ?        2:1      +   0.1   *0.9  
  3137          ?        2:1      +   0     *1    
  3138          ?        2:1      +   0.1   *0.9  
  3139          ?        2:1      +   0.1   *0.9  
  3140          ?        2:1      +   0     *1    
  3141          ?        2:1      +   0.1   *0.9  
  3142          ?        2:1      +   0     *1    
  3143          ?        1:0      +  *1      0    
  3144          ?        1:0      +  *1      0    
  3145          ?        1:0      +  *1      0    
  3146          ?        2:1      +   0     *1    
  3147          ?        2:1      +   0.3   *0.7  
  3148          ?        1:0      +  *1      0    
  3149          ?        1:0      +  *0.5    0.5  
  3150          ?        2:1      +   0.2   *0.8  
  3151          ?        1:0      +  *1      0    
  3152          ?        2:1      +   0.1   *0.9  
  3153          ?        1:0      +  *1      0    
  3154          ?        2:1      +   0     *1    
  3155          ?        2:1      +   0     *1    
  3156          ?        1:0      +  *1      0    
  3157          ?        2:1      +   0.2   *0.8  
  3158          ?        2:1      +   0.2   *0.8  
  3159          ?        1:0      +  *1      0    
  3160          ?        1:0      +  *0.5    0.5  
  3161          ?        2:1      +   0     *1    
  3162          ?        1:0      +  *1      0    
  3163          ?        1:0      +  *1      0    
  3164          ?        2:1      +   0     *1    
  3165          ?        2:1      +   0.2   *0.8  
  3166          ?        2:1      +   0     *1    
  3167          ?        2:1      +   0.2   *0.8  
  3168          ?        2:1      +   0.1   *0.9  
  3169          ?        2:1      +   0     *1    
  3170          ?        2:1      +   0     *1    
  3171          ?        1:0      +  *1      0    
  3172          ?        2:1      +   0     *1    
  3173          ?        2:1      +   0     *1    
  3174          ?        2:1      +   0.1   *0.9  
  3175          ?        2:1      +   0.1   *0.9  
  3176          ?        1:0      +  *0.7    0.3  
  3177          ?        1:0      +  *1      0    
  3178          ?        2:1      +   0.2   *0.8  
  3179          ?        1:0      +  *1      0    
  3180          ?        2:1      +   0     *1    
  3181          ?        1:0      +  *0.7    0.3  
  3182          ?        2:1      +   0     *1    
  3183          ?        2:1      +   0.2   *0.8  
  3184          ?        2:1      +   0     *1    
  3185          ?        1:0      +  *0.7    0.3  
  3186          ?        2:1      +   0.1   *0.9  
  3187          ?        1:0      +  *1      0    
  3188          ?        2:1      +   0.3   *0.7  
  3189          ?        2:1      +   0     *1    
  3190          ?        2:1      +   0     *1    
  3191          ?        2:1      +   0     *1    
  3192          ?        2:1      +   0.1   *0.9  
  3193          ?        1:0      +  *1      0    
  3194          ?        2:1      +   0.1   *0.9  
  3195          ?        2:1      +   0.3   *0.7  
  3196          ?        2:1      +   0.3   *0.7  
  3197          ?        2:1      +   0     *1    
  3198          ?        1:0      +  *1      0    
  3199          ?        1:0      +  *1      0    
  3200          ?        1:0      +  *1      0    
  3201          ?        2:1      +   0     *1    
  3202          ?        1:0      +  *1      0    
  3203          ?        1:0      +  *1      0    
  3204          ?        2:1      +   0.2   *0.8  
  3205          ?        2:1      +   0.4   *0.6  
  3206          ?        2:1      +   0.2   *0.8  
  3207          ?        1:0      +  *1      0    
  3208          ?        1:0      +  *1      0    
  3209          ?        2:1      +   0     *1    
  3210          ?        2:1      +   0     *1    
  3211          ?        1:0      +  *1      0    
  3212          ?        2:1      +   0.2   *0.8  
  3213          ?        1:0      +  *1      0    
  3214          ?        2:1      +   0.3   *0.7  
  3215          ?        2:1      +   0     *1    
  3216          ?        1:0      +  *1      0    
  3217          ?        1:0      +  *1      0    
  3218          ?        1:0      +  *1      0    
  3219          ?        2:1      +   0.3   *0.7  
  3220          ?        2:1      +   0     *1    
  3221          ?        1:0      +  *1      0    
  3222          ?        1:0      +  *0.5    0.5  
  3223          ?        2:1      +   0.1   *0.9  
  3224          ?        1:0      +  *1      0    
  3225          ?        2:1      +   0     *1    
  3226          ?        2:1      +   0.1   *0.9  
  3227          ?        1:0      +  *0.5    0.5  
  3228          ?        2:1      +   0     *1    
  3229          ?        2:1      +   0.2   *0.8  
  3230          ?        1:0      +  *1      0    
  3231          ?        2:1      +   0.1   *0.9  
  3232          ?        2:1      +   0.1   *0.9  
  3233          ?        2:1      +   0.1   *0.9  
  3234          ?        2:1      +   0.1   *0.9  
  3235          ?        2:1      +   0     *1    
  3236          ?        2:1      +   0     *1    
  3237          ?        2:1      +   0.3   *0.7  
  3238          ?        2:1      +   0.4   *0.6  
  3239          ?        1:0      +  *1      0    
  3240          ?        1:0      +  *1      0    
  3241          ?        2:1      +   0     *1    
  3242          ?        1:0      +  *1      0    
  3243          ?        1:0      +  *1      0    
  3244          ?        2:1      +   0.3   *0.7  
  3245          ?        1:0      +  *1      0    
  3246          ?        1:0      +  *1      0    
  3247          ?        1:0      +  *1      0    
  3248          ?        2:1      +   0     *1    
  3249          ?        1:0      +  *1      0    
  3250          ?        2:1      +   0.2   *0.8  
  3251          ?        2:1      +   0.3   *0.7  
  3252          ?        2:1      +   0     *1    
  3253          ?        2:1      +   0.1   *0.9  
  3254          ?        2:1      +   0     *1    
  3255          ?        2:1      +   0.3   *0.7  
  3256          ?        1:0      +  *1      0    
  3257          ?        2:1      +   0     *1    
  3258          ?        1:0      +  *1      0    
  3259          ?        1:0      +  *1      0    
  3260          ?        1:0      +  *1      0    
  3261          ?        1:0      +  *1      0    
  3262          ?        1:0      +  *1      0    
  3263          ?        1:0      +  *1      0    
  3264          ?        1:0      +  *1      0    
  3265          ?        2:1      +   0.2   *0.8  
  3266          ?        2:1      +   0     *1    
  3267          ?        2:1      +   0     *1    
  3268          ?        2:1      +   0.1   *0.9  
  3269          ?        1:0      +  *1      0    
  3270          ?        2:1      +   0.2   *0.8  
  3271          ?        1:0      +  *1      0    
  3272          ?        2:1      +   0.1   *0.9  
  3273          ?        1:0      +  *0.5    0.5  
  3274          ?        2:1      +   0.1   *0.9  
  3275          ?        2:1      +   0     *1    
  3276          ?        2:1      +   0     *1    
  3277          ?        2:1      +   0.1   *0.9  
  3278          ?        2:1      +   0.3   *0.7  
  3279          ?        2:1      +   0.1   *0.9  
  3280          ?        2:1      +   0.2   *0.8  
  3281          ?        1:0      +  *1      0    
  3282          ?        2:1      +   0     *1    
  3283          ?        1:0      +  *1      0    
  3284          ?        2:1      +   0     *1    
  3285          ?        2:1      +   0.2   *0.8  
  3286          ?        1:0      +  *1      0    
  3287          ?        1:0      +  *1      0    
  3288          ?        2:1      +   0.2   *0.8  
  3289          ?        2:1      +   0.2   *0.8  
  3290          ?        1:0      +  *1      0    
  3291          ?        2:1      +   0.1   *0.9  
  3292          ?        2:1      +   0.3   *0.7  
  3293          ?        1:0      +  *1      0    
  3294          ?        2:1      +   0.2   *0.8  
  3295          ?        2:1      +   0.1   *0.9  
  3296          ?        2:1      +   0.1   *0.9  
  3297          ?        1:0      +  *1      0    
  3298          ?        1:0      +  *1      0    
  3299          ?        2:1      +   0.3   *0.7  
  3300          ?        1:0      +  *1      0    
  3301          ?        1:0      +  *1      0    
  3302          ?        2:1      +   0     *1    
  3303          ?        2:1      +   0.2   *0.8  
  3304          ?        1:0      +  *1      0    
  3305          ?        2:1      +   0     *1    
  3306          ?        1:0      +  *1      0    
  3307          ?        1:0      +  *1      0    
  3308          ?        1:0      +  *1      0    
  3309          ?        2:1      +   0     *1    
  3310          ?        2:1      +   0.1   *0.9  
  3311          ?        2:1      +   0.1   *0.9  
  3312          ?        2:1      +   0.1   *0.9  
  3313          ?        2:1      +   0.3   *0.7  
  3314          ?        2:1      +   0     *1    
  3315          ?        1:0      +  *0.6    0.4  
  3316          ?        1:0      +  *1      0    
  3317          ?        2:1      +   0.1   *0.9  
  3318          ?        1:0      +  *1      0    
  3319          ?        1:0      +  *1      0    
  3320          ?        2:1      +   0.2   *0.8  
  3321          ?        1:0      +  *1      0    
  3322          ?        2:1      +   0     *1    
  3323          ?        1:0      +  *1      0    
  3324          ?        1:0      +  *1      0    
  3325          ?        2:1      +   0     *1    
  3326          ?        1:0      +  *1      0    
  3327          ?        2:1      +   0.3   *0.7  
  3328          ?        2:1      +   0     *1    
  3329          ?        2:1      +   0     *1    
  3330          ?        2:1      +   0.3   *0.7  
  3331          ?        2:1      +   0     *1    
  3332          ?        2:1      +   0.2   *0.8  
  3333          ?        2:1      +   0.1   *0.9  
  3334          ?        2:1      +   0.1   *0.9  
  3335          ?        1:0      +  *1      0    
  3336          ?        2:1      +   0     *1    
  3337          ?        2:1      +   0.2   *0.8  
  3338          ?        1:0      +  *1      0    
  3339          ?        2:1      +   0.1   *0.9  
  3340          ?        2:1      +   0.2   *0.8  
  3341          ?        1:0      +  *1      0    
  3342          ?        1:0      +  *1      0    
  3343          ?        2:1      +   0     *1    
  3344          ?        1:0      +  *1      0    
  3345          ?        1:0      +  *0.5    0.5  
  3346          ?        2:1      +   0.1   *0.9  
  3347          ?        1:0      +  *1      0    
  3348          ?        1:0      +  *1      0    
  3349          ?        1:0      +  *1      0    
  3350          ?        2:1      +   0     *1    
  3351          ?        2:1      +   0.4   *0.6  
  3352          ?        2:1      +   0.1   *0.9  
  3353          ?        2:1      +   0.2   *0.8  
  3354          ?        2:1      +   0.2   *0.8  
  3355          ?        2:1      +   0.3   *0.7  
  3356          ?        1:0      +  *1      0    
  3357          ?        1:0      +  *1      0    
  3358          ?        2:1      +   0.1   *0.9  
  3359          ?        2:1      +   0.4   *0.6  
  3360          ?        1:0      +  *1      0    
  3361          ?        1:0      +  *1      0    
  3362          ?        1:0      +  *1      0    
  3363          ?        2:1      +   0.2   *0.8  
  3364          ?        1:0      +  *1      0    
  3365          ?        1:0      +  *1      0    
  3366          ?        2:1      +   0     *1    
  3367          ?        1:0      +  *1      0    
  3368          ?        1:0      +  *1      0    
  3369          ?        2:1      +   0     *1    
  3370          ?        2:1      +   0.1   *0.9  
  3371          ?        1:0      +  *1      0    
  3372          ?        2:1      +   0     *1    
  3373          ?        1:0      +  *1      0    
  3374          ?        1:0      +  *1      0    
  3375          ?        1:0      +  *1      0    
  3376          ?        2:1      +   0     *1    
  3377          ?        1:0      +  *1      0    
  3378          ?        2:1      +   0.2   *0.8  
  3379          ?        1:0      +  *1      0    
  3380          ?        2:1      +   0.2   *0.8  
  3381          ?        2:1      +   0     *1    
  3382          ?        1:0      +  *1      0    
  3383          ?        2:1      +   0     *1    
  3384          ?        1:0      +  *1      0    
  3385          ?        2:1      +   0     *1    
  3386          ?        2:1      +   0     *1    
  3387          ?        1:0      +  *1      0    
  3388          ?        1:0      +  *1      0    
  3389          ?        2:1      +   0     *1    
  3390          ?        1:0      +  *0.5    0.5  
  3391          ?        1:0      +  *1      0    
  3392          ?        1:0      +  *0.6    0.4  
  3393          ?        1:0      +  *1      0    
  3394          ?        2:1      +   0.1   *0.9  
  3395          ?        1:0      +  *1      0    
  3396          ?        1:0      +  *1      0    
  3397          ?        2:1      +   0.2   *0.8  
  3398          ?        1:0      +  *1      0    
  3399          ?        1:0      +  *0.6    0.4  
  3400          ?        2:1      +   0.1   *0.9  
  3401          ?        1:0      +  *1      0    
  3402          ?        2:1      +   0.4   *0.6  
  3403          ?        2:1      +   0.1   *0.9  
  3404          ?        2:1      +   0     *1    
  3405          ?        1:0      +  *1      0    
  3406          ?        2:1      +   0     *1    
  3407          ?        2:1      +   0     *1    
  3408          ?        1:0      +  *1      0    
  3409          ?        1:0      +  *1      0    
  3410          ?        1:0      +  *1      0    
  3411          ?        1:0      +  *0.8    0.2  
  3412          ?        1:0      +  *1      0    
  3413          ?        1:0      +  *1      0    
  3414          ?        2:1      +   0.1   *0.9  
  3415          ?        1:0      +  *1      0    
  3416          ?        2:1      +   0.4   *0.6  
  3417          ?        1:0      +  *1      0    
  3418          ?        1:0      +  *1      0    
  3419          ?        1:0      +  *0.6    0.4  
  3420          ?        1:0      +  *1      0    
  3421          ?        1:0      +  *1      0    
  3422          ?        1:0      +  *1      0    
  3423          ?        2:1      +   0     *1    
  3424          ?        1:0      +  *1      0    
  3425          ?        1:0      +  *1      0    
  3426          ?        2:1      +   0.1   *0.9  
  3427          ?        2:1      +   0     *1    
  3428          ?        2:1      +   0     *1    
  3429          ?        2:1      +   0.3   *0.7  
  3430          ?        1:0      +  *1      0    
  3431          ?        1:0      +  *0.7    0.3  
  3432          ?        1:0      +  *1      0    
  3433          ?        2:1      +   0     *1    
  3434          ?        1:0      +  *1      0    
  3435          ?        2:1      +   0     *1    
  3436          ?        1:0      +  *1      0    
  3437          ?        1:0      +  *0.5    0.5  
  3438          ?        1:0      +  *1      0    
  3439          ?        2:1      +   0     *1    
  3440          ?        2:1      +   0     *1    
  3441          ?        1:0      +  *0.5    0.5  
  3442          ?        1:0      +  *1      0    
  3443          ?        2:1      +   0.1   *0.9  
  3444          ?        2:1      +   0     *1    
  3445          ?        1:0      +  *1      0    
  3446          ?        2:1      +   0.1   *0.9  
  3447          ?        1:0      +  *1      0    
  3448          ?        1:0      +  *1      0    
  3449          ?        2:1      +   0.1   *0.9  
  3450          ?        2:1      +   0.3   *0.7  
  3451          ?        2:1      +   0.1   *0.9  
  3452          ?        2:1      +   0     *1    
  3453          ?        2:1      +   0     *1    
  3454          ?        2:1      +   0     *1    
  3455          ?        2:1      +   0.2   *0.8  
  3456          ?        1:0      +  *1      0    
  3457          ?        1:0      +  *1      0    
  3458          ?        1:0      +  *1      0    
  3459          ?        1:0      +  *1      0    
  3460          ?        1:0      +  *1      0    
  3461          ?        2:1      +   0.1   *0.9  
  3462          ?        2:1      +   0     *1    
  3463          ?        1:0      +  *1      0    
  3464          ?        2:1      +   0     *1    
  3465          ?        1:0      +  *1      0    
  3466          ?        1:0      +  *0.8    0.2  
  3467          ?        1:0      +  *1      0    
  3468          ?        2:1      +   0     *1    
  3469          ?        1:0      +  *1      0    
  3470          ?        1:0      +  *1      0    
  3471          ?        1:0      +  *0.5    0.5  
  3472          ?        1:0      +  *1      0    
  3473          ?        1:0      +  *1      0    
  3474          ?        1:0      +  *0.5    0.5  
  3475          ?        1:0      +  *0.5    0.5  
  3476          ?        1:0      +  *1      0    
  3477          ?        1:0      +  *1      0    
  3478          ?        2:1      +   0     *1    
  3479          ?        1:0      +  *1      0    
  3480          ?        1:0      +  *1      0    
  3481          ?        1:0      +  *1      0    
  3482          ?        1:0      +  *1      0    
  3483          ?        2:1      +   0.1   *0.9  
  3484          ?        2:1      +   0     *1    
  3485          ?        1:0      +  *1      0    
  3486          ?        2:1      +   0.2   *0.8  
  3487          ?        2:1      +   0     *1    
  3488          ?        2:1      +   0     *1    
  3489          ?        2:1      +   0.1   *0.9  
  3490          ?        2:1      +   0     *1    
  3491          ?        1:0      +  *1      0    
  3492          ?        2:1      +   0     *1    
  3493          ?        1:0      +  *1      0    
  3494          ?        1:0      +  *1      0    
  3495          ?        2:1      +   0     *1    
  3496          ?        1:0      +  *1      0    
  3497          ?        1:0      +  *0.7    0.3  
  3498          ?        2:1      +   0.2   *0.8  
  3499          ?        2:1      +   0.3   *0.7  
  3500          ?        2:1      +   0.2   *0.8  
  3501          ?        1:0      +  *1      0    
  3502          ?        1:0      +  *1      0    
  3503          ?        1:0      +  *1      0    
  3504          ?        1:0      +  *1      0    
  3505          ?        2:1      +   0.4   *0.6  
  3506          ?        2:1      +   0.1   *0.9  
  3507          ?        1:0      +  *1      0    
  3508          ?        2:1      +   0     *1    
  3509          ?        2:1      +   0     *1    
  3510          ?        1:0      +  *1      0    
  3511          ?        2:1      +   0     *1    
  3512          ?        2:1      +   0     *1    
  3513          ?        2:1      +   0.1   *0.9  
  3514          ?        1:0      +  *1      0    
  3515          ?        2:1      +   0     *1    
  3516          ?        2:1      +   0.1   *0.9  
  3517          ?        1:0      +  *1      0    
  3518          ?        2:1      +   0     *1    
  3519          ?        1:0      +  *1      0    
  3520          ?        1:0      +  *0.6    0.4  
  3521          ?        2:1      +   0.1   *0.9  
  3522          ?        1:0      +  *1      0    
  3523          ?        2:1      +   0     *1    
  3524          ?        1:0      +  *1      0    
  3525          ?        2:1      +   0     *1    
  3526          ?        2:1      +   0.2   *0.8  
  3527          ?        2:1      +   0.2   *0.8  
  3528          ?        1:0      +  *1      0    
  3529          ?        1:0      +  *1      0    
  3530          ?        1:0      +  *1      0    
  3531          ?        2:1      +   0.2   *0.8  
  3532          ?        1:0      +  *1      0    
  3533          ?        1:0      +  *1      0    
  3534          ?        2:1      +   0.2   *0.8  
  3535          ?        2:1      +   0.2   *0.8  
  3536          ?        2:1      +   0     *1    
  3537          ?        1:0      +  *1      0    
  3538          ?        2:1      +   0     *1    
  3539          ?        2:1      +   0.2   *0.8  
  3540          ?        1:0      +  *1      0    
  3541          ?        2:1      +   0.1   *0.9  
  3542          ?        1:0      +  *1      0    
  3543          ?        1:0      +  *0.5    0.5  
  3544          ?        2:1      +   0     *1    
  3545          ?        2:1      +   0.3   *0.7  
  3546          ?        2:1      +   0     *1    
  3547          ?        1:0      +  *0.6    0.4  
  3548          ?        1:0      +  *1      0    
  3549          ?        2:1      +   0     *1    
  3550          ?        1:0      +  *1      0    
  3551          ?        2:1      +   0.4   *0.6  
  3552          ?        1:0      +  *1      0    
  3553          ?        2:1      +   0.2   *0.8  
  3554          ?        1:0      +  *1      0    
  3555          ?        2:1      +   0.2   *0.8  
  3556          ?        1:0      +  *1      0    
  3557          ?        1:0      +  *1      0    
  3558          ?        2:1      +   0     *1    
  3559          ?        1:0      +  *1      0    
  3560          ?        2:1      +   0     *1    
  3561          ?        2:1      +   0.2   *0.8  
  3562          ?        2:1      +   0     *1    
  3563          ?        2:1      +   0     *1    
  3564          ?        1:0      +  *0.9    0.1  
  3565          ?        2:1      +   0.2   *0.8  
  3566          ?        2:1      +   0     *1    
  3567          ?        2:1      +   0.1   *0.9  
  3568          ?        2:1      +   0     *1    
  3569          ?        1:0      +  *0.9    0.1  
  3570          ?        2:1      +   0     *1    
  3571          ?        2:1      +   0.2   *0.8  
  3572          ?        2:1      +   0.2   *0.8  
  3573          ?        1:0      +  *1      0    
  3574          ?        2:1      +   0.3   *0.7  
  3575          ?        1:0      +  *1      0    
  3576          ?        2:1      +   0.3   *0.7  
  3577          ?        1:0      +  *1      0    
  3578          ?        1:0      +  *1      0    
  3579          ?        1:0      +  *1      0    
  3580          ?        1:0      +  *1      0    
  3581          ?        2:1      +   0.1   *0.9  
  3582          ?        1:0      +  *1      0    
  3583          ?        2:1      +   0.4   *0.6  
  3584          ?        2:1      +   0     *1    
  3585          ?        2:1      +   0.3   *0.7  
  3586          ?        2:1      +   0.3   *0.7  
  3587          ?        1:0      +  *1      0    
  3588          ?        2:1      +   0     *1    
  3589          ?        1:0      +  *1      0    
  3590          ?        2:1      +   0.1   *0.9  
  3591          ?        1:0      +  *1      0    
  3592          ?        2:1      +   0.3   *0.7  
  3593          ?        1:0      +  *1      0    
  3594          ?        2:1      +   0.2   *0.8  
  3595          ?        1:0      +  *1      0    
  3596          ?        2:1      +   0     *1    
  3597          ?        2:1      +   0.1   *0.9  
  3598          ?        1:0      +  *1      0    
  3599          ?        1:0      +  *1      0    
  3600          ?        1:0      +  *1      0    
  3601          ?        1:0      +  *1      0    
  3602          ?        2:1      +   0.1   *0.9  
  3603          ?        1:0      +  *0.6    0.4  
  3604          ?        2:1      +   0.4   *0.6  
  3605          ?        1:0      +  *0.7    0.3  
  3606          ?        2:1      +   0     *1    
  3607          ?        1:0      +  *1      0    
  3608          ?        2:1      +   0.3   *0.7  
  3609          ?        1:0      +  *1      0    
  3610          ?        1:0      +  *1      0    
  3611          ?        2:1      +   0     *1    
  3612          ?        2:1      +   0.4   *0.6  
  3613          ?        2:1      +   0.1   *0.9  
  3614          ?        2:1      +   0     *1    
  3615          ?        2:1      +   0     *1    
  3616          ?        2:1      +   0     *1    
  3617          ?        1:0      +  *0.5    0.5  
  3618          ?        1:0      +  *1      0    
  3619          ?        2:1      +   0     *1    
  3620          ?        2:1      +   0.2   *0.8  
  3621          ?        1:0      +  *1      0    
  3622          ?        1:0      +  *1      0    
  3623          ?        2:1      +   0     *1    
  3624          ?        2:1      +   0     *1    
  3625          ?        2:1      +   0     *1    
  3626          ?        2:1      +   0     *1    
  3627          ?        1:0      +  *1      0    
  3628          ?        2:1      +   0.2   *0.8  
  3629          ?        2:1      +   0.1   *0.9  
  3630          ?        1:0      +  *1      0    
  3631          ?        2:1      +   0     *1    
  3632          ?        2:1      +   0     *1    
  3633          ?        1:0      +  *1      0    
  3634          ?        1:0      +  *1      0    
  3635          ?        2:1      +   0.2   *0.8  
  3636          ?        2:1      +   0.1   *0.9  
  3637          ?        2:1      +   0     *1    
  3638          ?        1:0      +  *1      0    
  3639          ?        2:1      +   0     *1    
  3640          ?        2:1      +   0.2   *0.8  
  3641          ?        2:1      +   0     *1    
  3642          ?        1:0      +  *1      0    
  3643          ?        1:0      +  *1      0    
  3644          ?        2:1      +   0.1   *0.9  
  3645          ?        2:1      +   0.4   *0.6  
  3646          ?        2:1      +   0.2   *0.8  
  3647          ?        2:1      +   0.4   *0.6  
  3648          ?        1:0      +  *1      0    
  3649          ?        2:1      +   0     *1    
  3650          ?        2:1      +   0.1   *0.9  
  3651          ?        2:1      +   0     *1    
  3652          ?        2:1      +   0.1   *0.9  
  3653          ?        2:1      +   0.1   *0.9  
  3654          ?        2:1      +   0     *1    
  3655          ?        1:0      +  *1      0    
  3656          ?        2:1      +   0.3   *0.7  
  3657          ?        2:1      +   0.2   *0.8  
  3658          ?        1:0      +  *1      0    
  3659          ?        1:0      +  *1      0    
  3660          ?        1:0      +  *1      0    
  3661          ?        2:1      +   0.1   *0.9  
  3662          ?        2:1      +   0     *1    
  3663          ?        1:0      +  *1      0    
  3664          ?        1:0      +  *1      0    
  3665          ?        2:1      +   0     *1    
  3666          ?        2:1      +   0.1   *0.9  
  3667          ?        1:0      +  *1      0    
  3668          ?        1:0      +  *1      0    
  3669          ?        1:0      +  *1      0    
  3670          ?        1:0      +  *1      0    
  3671          ?        1:0      +  *1      0    
  3672          ?        2:1      +   0     *1    
  3673          ?        1:0      +  *1      0    
  3674          ?        1:0      +  *1      0    
  3675          ?        1:0      +  *1      0    
  3676          ?        2:1      +   0.1   *0.9  
  3677          ?        1:0      +  *1      0    
  3678          ?        1:0      +  *1      0    
  3679          ?        1:0      +  *0.8    0.2  
  3680          ?        1:0      +  *0.7    0.3  
  3681          ?        1:0      +  *1      0    
  3682          ?        1:0      +  *1      0    
  3683          ?        2:1      +   0     *1    
  3684          ?        1:0      +  *1      0    
  3685          ?        2:1      +   0     *1    
  3686          ?        2:1      +   0     *1    
  3687          ?        1:0      +  *1      0    
  3688          ?        2:1      +   0.3   *0.7  
  3689          ?        1:0      +  *1      0    
  3690          ?        1:0      +  *0.6    0.4  
  3691          ?        2:1      +   0     *1    
  3692          ?        2:1      +   0.3   *0.7  
  3693          ?        1:0      +  *1      0    
  3694          ?        2:1      +   0.2   *0.8  
  3695          ?        2:1      +   0     *1    
  3696          ?        1:0      +  *1      0    
  3697          ?        2:1      +   0     *1    
  3698          ?        1:0      +  *1      0    
  3699          ?        2:1      +   0     *1    
  3700          ?        1:0      +  *1      0    
  3701          ?        2:1      +   0.2   *0.8  
  3702          ?        1:0      +  *1      0    
  3703          ?        1:0      +  *1      0    
  3704          ?        2:1      +   0.3   *0.7  
  3705          ?        1:0      +  *1      0    
  3706          ?        1:0      +  *0.7    0.3  
  3707          ?        2:1      +   0     *1    
  3708          ?        1:0      +  *1      0    
  3709          ?        1:0      +  *1      0    
  3710          ?        1:0      +  *1      0    
  3711          ?        1:0      +  *1      0    
  3712          ?        1:0      +  *1      0    
  3713          ?        2:1      +   0.2   *0.8  
