id , author1 , author2
4396 , 0405319d64c84264d6925acfeb2a55ba , 0abc098213e3e3aad8d4e3756c306222
4397 , 611f02f6765ddcaff1e75d525e0c6246 , 9ea957cfcfb853bea9dabdfbfa83dd92
4398 , 893fd927c6b3b815318dd95928640fe3 , b4d49f7f995fca5d887f7bb024cbf7e5
4399 , 5afecfd80e279b7f5dc4706ef9759a7f , edbe61d1b7d0745e9ec678463075e718
4400 , 6928855b9149da2db0fff301253432d3 , d423ef9197a688c4e25f90018a188043
4401 , 4ede4170241d1daccd960ae0fb316437 , 5c8edb9505cbdfd2de76d57893ec548f
4402 , 6a3143007b8cf50c876eb9fed520ff1b , b6ad4a707ba3bb8dfe3b49118e4fef86
4403 , af1d7643d6fd447478c003b8fc123f94 , cae320bdd28f09358f1f2178c7f48c0b
4404 , 01112c8652318ac56734f059d94e2c9b , 823714d5e2f58933bf8dbfb57a316a84
4405 , 3ffd9f203b24cef0c2066f2beabd646a , 5c7f7f4444396a3470e536e4fc291aef
4406 , 546c3a03a42c11fa68e229e7f0aee04c , f9497d0c8da10820f210bdf9d6b1c06f
4407 , 1adacbec5ae647d58d5a8cee873191c7 , 3a0c921d43a132596ebc94ae4c646f7e
4408 , 7e07b8b62aa8b9a9288baaa6e1a78e21 , c5e0e8249c5dd115c8c7bc94abbfe2dc
4409 , 5452c7f4eb4fb39c8faf596510bddf11 , f36973e00a67b8d9329e6d349fdac1f0
4410 , 3cf92d0e4ac90ca7a41db5d4776cd1a0 , df42c13eab0bb6b729e6c5427b64948b
4411 , e7cbe445dc9c1461ac2b7ea163f7add4 , f2c6210b38091de9b4455b0dcbf54d4b
4412 , 06747d7015cf8cdb1dff1d25cdf37002 , 56d82c633a5043cccaaea64b05d60e11
4413 , 5688812d77e2c8c6ef91ff03b6b06d4a , 603de12d196e873499c427651397cc9d
4414 , 7e0da779822ed9a6c831ddd9cc12a559 , cdda68060009584315c1434f643bd2b6
4415 , a7676c8572b9a5f5371ccc99353237aa , e3d190e2346bafdf6c15cf155d344c7b
4416 , 5c7b69f15ed326e9bb0078e733ec240f , cb05139f9acfe17a87c00e4afc37b960
4417 , 28aeeee9a61059e67e998e918a7cc02c , ab85a430cbdfb9ccc177cd22c3a1c451
4418 , 247c0fc7356c21fc7ee400c1415f17bc , 6423d552e671ea833682e84274e91d77
4419 , 5e7f90c59980140f1947e1504867b84d , d92b2d61501302d25384d62221073fe4
4420 , 3024c2a25189c4de86bd3457f190c75a , cc2ea24ccea1b2b0b70b4cb345c4b03a
4421 , 67cb0ddd5c04bfb2ed6f443bcb67ade2 , c25d10a4e0d6a0dd397d49575f113c35
4422 , 1f5be0dccda0b68caac1a359a357f086 , 3bb16a564237d892dadd7cfd7d4d24a9
4423 , 47c4755e1166541767b4cc9f57691649 , cbe79078107cd886cbe224a0aa901d56
4424 , 2751310cd78d3c45025c28310292fd20 , 9e61d0374c2bc18335b0d5fdb07a605b
4425 , 5dd0d1102bfe3214a737680411083072 , 9647226a8f3b3798e3d1a22524fea3c5
4426 , 2d3fbc4c6e702cf29f2720d2346c7d49 , 6cdf2085cdc72fbc7e909d51a1721b44
4427 , 8333a3e9beba82b580ac5c3c97cbca10 , f2f4294ffdb5a90241d1ab5e41f5e3dd
4428 , 96123e2fbc376d0c4ef460e857b904c9 , 99ce745814f1309231ff9cf59cc78fb6
4429 , 045bb0c90b46611e4cb1a7aafee40c0b , 2611139ae859ace66034d54d5adcdabd
4430 , 43cc2bb283df66d009f5974b78acf314 , 5b4f8ad4c2702fdf2cdd52bc5ac175b3
4431 , 15c632a2b1dfdf70cc17d6db4b230d4f , 8c5faa006798d3adf96b03e00ede9cb8
4432 , 0e27e08a674b09128c79b8efc792f2ed , 59cfb51f118d711e51bdd78599cf679a
4433 , 07fb4c926c58ee934c360bdb4312bf0a , cf7815587555dd9f9648b1a0fd7bd855
4434 , 824154672fef943afbe5833ea5b86ea8 , 83d6c7dcf50be072409bd71a82f5cbd0
4435 , 6cc0d1693a7bae3507cf22db6beb533a , adfd744540bfd3c196a9db71a78a34fd
4436 , 350d9f19e9612361d9a0e3e96406d622 , e37eeb970a67a423c37108cdcfaf1c76
4437 , 43bb6321e0fc7b390cc6227e355057e7 , c1047a2e2dfa86e5c63c8710687f435f
4438 , 1e34e076afdb30de45cc5c801c3723a0 , b83149a93e26c8114afa2872f5b0ddef
4439 , c448c8b01b8aeb95874de39a9f4b0fef , e0142d63e1d368a683e02994a927321d
4440 , c6fd4d00f6fdd18686b158a42fdba7a5 , eacd0fa652fd9957c6ebad65abd3fb75
4441 , 80be62d9a4ed3f8f6b693fc2f0dc35c7 , c16ae304fa6dc84f16d931547ac8c96a
4442 , b63fa58afa5a8af9c5e559f8ddf196a9 , ef22579a08d20152cf7e9bb66490b4b3
4443 , 390c14b9a0178aca05f0910c83673c62 , b6d38f6f6c9fc1bb9b248a7de176abdc
4444 , 65885b5640ec7785acbf24c38f6faa8b , e6324e2e5ded581843120e5add92b9f8
4445 , 686fff41adb026abf2983701c2edda7d , b058bf6fa361fa60c6378b3ec6459880
4446 , 734fb47b8602c93ca0abb0d664a0fc69 , f7e45cc5c6313c5733d22b6c50ea9f71
4447 , 0a035d7f5f114274d4bb13a1ade04716 , 1726760731cc66e586d253b213b59971
4448 , 73dc92dfaf064c288719c0f06a30b23d , a5a1fd867fb93f6e25ffa5b7bbfeabf6
4449 , 7a51458fa36027a78c0f9fb8e8fcfba7 , ec7df87b68dc5af1c96a9a5863b03789
4450 , 04b57838c0148e8a686c849342ba6166 , be606e325da7250aa7a074c4976e4720
4451 , 71d769d4022e03d01e06ef2cd067e86f , 8302769b53db79da27ee0fcbe3d5ec57
4452 , 032801238c0aacd5aeb31a30981e0bcc , 89fb166cd9f896874809722de0acf001
4453 , 04c1ea91d89629924459ee0ff66e7a0e , 1fe922249066b39d2dbabc4213cc71a4
4454 , d29fd1716c088613474efe60e815781b , fa74074444064accb0939bb42e5bb6be
4455 , 4227e8c73817b6634803a759626502ba , d12e8f3585ac8c3cfaf0d7dd8ab3be0a
4456 , 1d13a3cf604b4455947794fcf356bf91 , 868140372367468634c68cb74ea17fe1
4457 , 4f92703da248da964705e5aa0f34cb2b , a32e8a7c375a325658bd3c138194c4de
4458 , 2bb4bac7b15fd6995073526cc9d7400d , 82f3d359f6936f923975b7b99713be4a
4459 , 233f02d2db8234c5c5a43e0b5feba22b , 4b6c34948e1630a833f7569c15e1ee31
4460 , 16db654c2dba6e048fcdf61b29369d44 , a95fe9523d5998e41dc7edcfb48b7bd1
4461 , 7c000d16f57ccc5504a9b45363baed05 , c7a4c1c1fbd69fe98deedfc450a9c405
4462 , 3826057dfc2394cc1dbc449eccf126f5 , a6808662d6d6d43b07eab6eaf422d7fe
4463 , b2db19f27dd36bc4ad4d9cafa74ae9a2 , e0f120c8f3f74f60fb726d4dcec6e0bd
4464 , 237cdaefc60253d809e3b63d9d3d3065 , 4a45b585483a5c62570c96a09d0723af
4465 , 01dd565b7c7a7a742792da478fd40e7a , e0f228928e028d69562fc2a2905f5866
4466 , cbf4299b78c92a1982b1626957ff2158 , d2e11829d15a3c3498bb97216563c12b
4467 , 831cd22e895230578af20433ac4c00a8 , ed3f3173393bfdfd132e76d94e6105e5
4468 , 006ead5cbfd1b962a7cfabac9a5c9c57 , 77b35a0fde68a589bc94cbc78d001e31
4469 , 0325ca50181ebcf9537cf3a8fbb9ceed , 060274d681d07617e31b6d52f1f76078
4470 , 04f64f7ea3ad8588446e3c7a930bb198 , 9e72f39201f512957dbc4f70795af40e
4471 , 54170c312474d09beedf391b777226cd , 6ea912e7ef3117e482ce65da246d2c95
4472 , 26719c6f899cd35a06644b93a7e55d9d , 59803bb32442d7b9a31155a01f8f8bd8
4473 , 79966d0693bddbd0f8e8ceef3f469350 , ce443feab45947c31d22d47061718fb3
4474 , 4f7607da5c7930785edc82a390d1924c , eb5794992a350a23518d48c99a85277c
4475 , a81efc3a7d8ef435aa849dbd2f03d7b0 , b2a14e6356f9925dc218fbbf9a360e28
4476 , 18329d8bbd5918e4958b553556bf709c , 9f3260ba655bf20965b5e661819b56b5
4477 , 31859c48c9ec151fe918ab0af2892be0 , 596f5976bf1af1bc763c04d9d8ef1ca7
4478 , 377a596a6df5833bbe223140a9a1e1f0 , f1ee7a5ea0c398c21c917668b083208a
4479 , 909371625198274875ff1202645f8675 , d83429ea20128d6f6ef62e58d564a2dd
4480 , 22a826f026a2b44965bccb6e4c188e4e , 8d76e7f28b64b261274046eb68473c75
4481 , 67bf65fc84ecdf953dd8ab220b4eba6d , 9b3a61d3768cea0edcfe79b7a85c4b82
4482 , 36720c52e58c94346bb18618c827e83e , d70d1ad3aa0674d3464a963e0fa13763
4483 , 2e02f2c80b6bbef20e6daed1f8717727 , 32da4b2330cd8e08ba92f4ec35c7b979
4484 , 0e5a15c5a594c57daea5f2fd3f0faa16 , e6a183b3b42290926fba34aff7d4c045
4485 , 221fa49724db2420d934a82503c1a1b1 , 5c03332905aba903df263d52fdfae87e
4486 , 6643c6d2cb57c2b068e1c6e0b1d68fc3 , c4ade4901db5ddbb079fa7be4c837b50
4487 , 705fc037543d2101a71c47f9880ec45f , 8368ef3c1ee39ffcf4bf94f0d121577e
4488 , 43750af89440228d0a4dfebea6dc28cf , dd4e6d746657dc0ae3e399b64b0cecf3
4489 , 4c51dcf88f701c8e240556f92b43c33c , b7f0f61213a7c35a1b6924c4a488429c
4490 , 7f0e6f7fe308f10e9e5c2278578a4a27 , c2aa788f50e4c9ad012dff1729e91641
4491 , 91967aa8fd62a76d729cced92572a3d8 , 9ec95bed989e54ed84de07cf7c28b72d
4492 , 01235ff1e37742d3ecb34ab81f3d4b41 , 42278f45fffea4f4b4fdb7112f944248
4493 , 1bab102fb9d9753b033724ce9b39bc22 , 30fd4a9327dd78e46efbfc67d827ba8b
4494 , 36b217c6a7527e05e13fe71c12de2e48 , d57453bf26e1380b4cba9f41d55af3ad
4495 , 418b028d410cd9e3cb6b1107ec70c923 , 70ab5c5c99f506cd27897f1316a5d6af
4496 , 92f7b5df59171e9d72aced16f18fc286 , e47bb1050e48d0686a9117116e8742b3
4497 , 05b1e862c41fa9d2d0c17d7387286c1d , ce3017f006a7248d637af19b2bc2569c
4498 , 7472f44ac5dee452f060233dadbfc643 , aeaada4e19455035e04b52b53b157583
4499 , 59e2b3b6dceefabf04b8aeebbbad354e , f9eb6a555d04c98ec3eb54d42c9f06a4
4500 , 0fcdb5134c23ff9a0ed62e38ea031669 , fa71ca732dff3c71db2f1bb5d185b3d2
4501 , 56fcfd45559f2259cd9e1c9233a77845 , a3b2bd8548373e5e0b189e5f2133867a
4502 , 1be9f343b91726be1e4048b9fc61dcbc , a67873267e2b1f8882cbe4992c9944bb
4503 , 1c9e424f2a7e2d314d04c4ca5ebefd17 , 78505b09fb428c9793f216533dcf401d
4504 , 561c6dcb440fabc20b2dbf704f1a903d , ec21845422dee3cb60fb43dda301cd7b
4505 , 51e01ddfff70c1c36f29baf597dcc87a , 8bb627059004980a0c3a57304047f974
4506 , 6817d79a5a949ab9ac0bad25228ab781 , 71eeee1a8956c8f93bb1b908a8ea4bff
4507 , 17c76b3b4adc182e4d5812fb5d5b4358 , 8c955c1fc5b6ece6158fa9dce41ba30f
4508 , c69614b8acc7cbbe89b2187fe09fee22 , df4ffd0ce033e294cbe7cbd3ba877de4
4509 , 11b846ed7b9f5657bdb2610152f49353 , 3cecb4f6ac54a46bad078f347cc0ccfe
4510 , b4fb5801fa1d5162dcefc3ca8f79d620 , ffb76af82c153cb49f3578efa93bfa5c
4511 , 652ec8551e0ec00ecf253483dedd16a3 , a1f0846dd05acfefcd261a30e6fcfd8b
4512 , a14c6083509cc204e1a54c9cc431ba48 , c5b6652ee570f8c3ea10b95c38b05892
4513 , 3eb6e29b0929274c917750ed8a160b0f , 4c6ed0e40cf8d5d8d24d06a4cc9ef233
4514 , 8204a05a4e4e9af2c5b1912202da3283 , f82edbf341fa53c69b2568e952b682c9
4515 , 266fb2419c199fda554463c770aeb3bb , 34da73130841f8d7622458bcc7348acb
4516 , 071cbe498c39b5291f4c87e52ff2763c , 10560bc605278641ab1c8671dce4441b
4517 , 88ffb96125f98fb92bf9f2a8319f92fd , 8dd6cc564e6e8901204c8acf5be78feb
4518 , 3c9335168f2e4e53bf11f0308a552e7c , 89c123bd1b0c334dd9e570ce3c7d19d1
4519 , 55ffeb5bd6a8813ec394a5eab4321e44 , c8421895c733ea9cdb449655bb32baaf
4520 , e44607ae829fab23593821c57f80a6d5 , e8375b6573077f71f648456b3936aa02
4521 , 5c121990e1315068b7f89c90ade77aa5 , fbbba490c33648d12600561fbadd84bc
4522 , 2c6cc48233770061a34c9c4dfacd76f8 , 4266917d4d4381b738c4be6b027e191d
4523 , 65165a1c1681ddf72c8e9978e73106a1 , e138fe84742455574cbf109a68539b27
4524 , 96c57931e3471e683d0c83471e4c5d33 , d5e3c265d6db56fbe8a683d7c3b1ad3a
4525 , 27793fd6d062fdb729bc4cd4334a62f5 , 8408a756d2035c3b3d31969c208e39fe
4526 , 56a8c9dc930d473b600b20a0907057cb , 7f4d07acf89c2a6b94e58638f128305b
4527 , ad974719d55749e4334fb1d5ae77aacb , b14c82f57b1143ff60f94f422fb993ba
4528 , 9c82b333b2108ea3c10963a443c64c96 , be58868ac418c529ad824a496237a99e
4529 , 07a1697b268f7fcba2a73741163722bc , 4921e9f35af386dd0136b02d047ee729
4530 , 5df788b679c0b42747b3c056785b664c , 609b23ece326c00ed0d0aceb7ba641ae
4531 , 836cbda64e89091b475a17dec68a16af , fd0b93ce89e4514c7dd987ecd6340abf
4532 , 86ba8bb036037c48b9c394068e8f1014 , b7d8cef2c4c42acf3af02a09514151c7
4533 , 1fcc1660b115f81811d488f2f8b7ac62 , 5b10d9a9c56ccf41fa75a76864a0b977
4534 , 6b4c9e6dffa84e7b7850ade1521f84f7 , 722e2a7dc74ff00f2e8ec2dbefbdb625
4535 , 69f914a130eac0764695e4353897d9dc , f967ce0af055fbca61d2fb9edd692a64
4536 , 2a668ea5b5c436c68e543a7ffd7a12ef , 745ef3e6e1e60eaab8c71f458461460e
4537 , 393898a18d425b51d7a4f483f5b9e2cd , 3d9118bece0539187dd88360b32cfcde
4538 , 8b078f254a4057c1ccec2d03f216303b , 9aeb1d5939faf10b90c48273cca44662
4539 , 3645629956c60ce840e2551a9c5b7f25 , 38662e6552da37a00a5af18d4527b48c
4540 , 666601666d04a837594fc736718cb3b4 , bee5ca2a2b75aff509e24b83ee37c44f
4541 , b7479ef877d722ea29f456da98bc1963 , c7a2ea1949a6048f951442301039f486
4542 , 01ee8b1759c2aa8e2fc829b4fb6ab635 , 3cb25ae168117d78d9dc0d2cc8fd637a
4543 , 6f603328e133d47fb7a219c4db1af8c2 , 77150176f9019dee2bd1510c7b93087e
4544 , 53b934b5103e64c42a5d816f2b9d4474 , d8f007dd58faf24f4609b6dffd60d594
4545 , 0b0257dfeae7deb0f628385fccfa0d72 , a1d86327eeb1ad4a99ca936d1915939c
4546 , d97caf6f37f1399c781851d6078fdc40 , f775a31f8781ab73e97e10601cadbc02
4547 , 7ea43b869e76009a3ef707fd9ebadf00 , 80e001267354e9e6b61eb08a37d5e7a7
4548 , c083ded3beb6c2cf3683673d4da7b768 , dcc5ac4e4d546b9e44c2bdc30711469c
4549 , da94bc0e25f5fa9dc32e97034cb29dc8 , fa9db551241e74bd796f49783b8128c7
4550 , 063580804e39ab20929371212977b97c , 3a897ee166b5be4f8efb62118bee600b
4551 , 2f0e0d021d44a754778ab5cb5af3c7a6 , 8535e89097953b09a5529ae258d869af
4552 , 031a6ba3b2dcec1efe92f14635e7aa08 , 8e3791184fd84df346bf37940a3eeaa1
4553 , cfc611f06e0ac430885367c3a97e9c6e , d1c64607b51e6b8ed5c151f8c860ff80
4554 , d4582d725e731374e3dc9e23b3e4217f , f2d3429e8462ec08c563f5a52c4787f8
4555 , c6fa8fdba09448d07458672d3ae83746 , f995c1cb731cea450d5454882499bc7f
4556 , 477d9845cb8e4fffbb3d225487bab1d4 , e51f39648acb32c0be527f5565a493f9
4557 , 2e69e8bfd64f69a6cdb2b5e60fa4d7af , 939179628a64004141a119a4d99e868a
4558 , cec7c345b517793833e014b0f11be152 , d19f0bd953d3f7061cde6d8f58f16425
4559 , 15b5b9cc82f8ad1a0204eb8b6a6f2928 , f774fe477d6738bee8f6b41aadfad2ad
4560 , 3645629956c60ce840e2551a9c5b7f25 , a42717a70e50ad681633ccaf6d000977
4561 , 10e947ec754483d219a1f41a0c82ee10 , a177e31d1fcf49fdeb49ae302b4019c3
4562 , 2120c4dce44fee30cb6e5f74c6cff6ff , d6a4c36bcd8a91e04425c1b2e0c8b9eb
4563 , 6ca15c195be98bed7a517233325f6f72 , c65ee0af872d31d6ae21618ae1333919
4564 , 03dd51656b81991d0501a9d067d003f5 , 4d1ac4b2e96537d1e854eb6600659c67
4565 , 505633c6f0192721fc37fbcb5efc9ae1 , efa60187cf33b2f4f073ac56898bcb2b
4566 , 40b5ecbc66996b04d6654168f878a42f , b1bfa8cfebe3f6d7b3520917361cb9d6
4567 , af9d398ae0aaad45ce7cce0e2d8a9f14 , f8f505b776fff82cd158a83303d27b17
4568 , 89b019955cf2f557679750f3e7caa002 , b950b6e718427f80d59b248c9ba2a985
4569 , 597deb2840de71b3f802edb65d8318be , b4d5e28667fddbfed677c500da5fd0f5
4570 , 24786c57c2173a109b1930e57c76f493 , 8e190bd346f6d09388ec6e98e3abc20c
4571 , 074952ec5fb83d78615cbbefd3bbeb88 , 6ac47326f7f9306d271419644e572bf5
4572 , 4dac81435f2cddf145ad7bb1bf1030e9 , e8e9e723d9e22eb358a1507a1b7319a2
4573 , 06d071dbe2b192567fa9690238ac7383 , 5d9d3fe2ae3a14c35ba83ca19c8a427d
4574 , 52c08c4fb068d175311122317e7eae7a , fe603b138fe7cc4e77af8f1ecd99a46a
4575 , 02fa1eee308a7ceb07b9152a3537e5e9 , 8981470d757cb96dba9d42274a6405f2
4576 , 4357285182676120f7b30b17826ccba1 , fae2df5e88c2610e912085d2c0e55079
4577 , 068bb925cb385b9796b85c69f00b35dc , bae9df00c3d1bdb97afc286bb9bf5c28
4578 , 0d4874aded33a3ef6a09a3a9827431d3 , 8961d2d3df1d9fe8846fce32c63337ec
4579 , b368c34d63d0368a90b89c0d51d600c0 , dd667dacb17c7f60010233b5a34f0fbd
4580 , 21bc722a1bbfecff80a7db1b74814c5c , 40c1b0e9e210ad9611ce49b41b772c74
4581 , 1797062acb03f8a44fc77f8a4658a603 , d11f7b7fc5a1e208c3974251198e3557
4582 , 261dd24665b8df93dfb4094bbd82e376 , e43e0eeab676069c72c089ef96733af8
4583 , 349580d4f4c0ab640dde6d94b125f4ea , d3080faf8d7667aa2f31cef2e57ac360
4584 , 7d013321ad534fddbc6d0338fba45425 , b7159caad36473578bb3e4495467d505
4585 , 0ea972b6ce12687630184f9a53bc1b4a , 90dd8f25ecce551864ecdc52a7b16d46
4586 , d3dbba40d649a0a313da9a62204ba7a7 , f3a4f5d54f2416ab1489f48f5c3b2f44
4587 , 13dd6d8062c55cb9eedaa775b8fecdc5 , 1aaec077ea01979a48c2e3feaff98c9b
4588 , 623819c7d4b99e721091686038f3b626 , d0a9ec2d7f8f2c8e27f5614ed1404a54
4589 , 8b9d76c8ba158d84e824cd9bae41fba1 , c3529582b690ec2eea5b51612c615943
4590 , 88a7e6260d52bdbf56f5599cceb39279 , bf8b1c1e6320d45d6661737301f23200
4591 , 5cc21362cd6940c903795426b070f786 , 84926eab485ac547c89ec8bd9e906f9a
4592 , 5b45c348f79022ba343bac50c7400890 , ce631528d24cb37038c5645c62a9bbc3
4593 , 94306652bd3aab894a68f2c942656fb6 , b167c766d0132cadd1b0a70abfb4c0bc
4594 , 17b0804fe12fa98e54cb866d2584353d , 981f8c407ad3116d4b7b70149d049af8
4595 , 05f92d0e1f8288af8f201d0ce79a4f1b , 18cd6b44dda5b5b68da1a7020dcfbdd6
4596 , 22f14fdb9789a7d392822068c65f6f84 , b4e0937b2d19a01a6a6ea5cc978c9b97
4597 , 29f77e7e7a719cddf697a534d2f6dea8 , 32c8280ea565c77c190168f71b23ab89
4598 , 2a54396f2464007ad0771f6c33a298b9 , 4488a6ead6f92ba4e50bfc54b893bbe8
4599 , e218e50fb9235f1875d4ace874518ecd , f9bae577f6862c46d26c0130dee8c7d3
4600 , 7d548af2fb74e118dc1e6af7623e5c12 , cdf01b91382319b26ce6c87c79842dc8
4601 , 41a6c2d0658c39021e582926dbfc4913 , d047d427db2929027d46c2ea60c93956
4602 , 738d66a218a32a516c687af4ffbb3008 , 7a1ebd41b6fce8e1e532c7cb2d51a79a
4603 , bb27e819951f8115f206b68f4cf36d8c , c765b547e0ec50abe02f7ef16ce27759
4604 , 8b287896981f83f1eeb1f22c0fdeb2b1 , deed21907ad31359f910b86fef306554
4605 , 61fda09e23c31893d688358e158edf8d , 622b3e1b742366b482bb4f5325bb8f34
4606 , 2266faa67d0733f7b8518f1a987e4aac , f7106a2bb32e6aaa01ef7dae4340d848
4607 , 78413bba238f5dcae56e4d42aa8ab03c , 8e41a303741225d6075e3cbf05ba5bbd
4608 , d37c7d2336ea18bbf26a8a43d01a12e7 , e4fe16f2f4a130039542a262277e43b4
4609 , 674ed2b70de82484c1d85b5714de014a , cadc0d0c1ad9c8c76270fed4d9b48a60
4610 , 4a559bc2cff93347526fdd31b6d90bfb , 4dde16ae79f6253d57eafbf209182322
4611 , 66051076bad592580b5315ebbc507824 , dc6eb146dcb66b3ef85da23568b06a7c
4612 , 24ea6575d63a421ae04595e259d96223 , d739da3bcd962a30470049611784505f
4613 , a1eab700b5d5252052b7cfd00de03843 , ce5789adbd30d2d668041a1faac0bb2e
4614 , 28b3bcce2a8cac29a257426455483890 , 516f6fa402d512e522d3a0445f0c02c4
4615 , 24fd3c4a7ed3a19161b41a5b922af2eb , 96bfebe932ea69ec81997b5ba1ff23a2
4616 , 5bfe82a4607819a10e397dc370ad386d , b0e2fc53389078a55db41d61a3e20438
4617 , 1753e4887f7cd1ff5e37b86578cc2f58 , 2b626ceb82c4f06adb3dd27dddab7b7e
4618 , 5a3428e4b001d3d987820b34f55656b3 , c58a351f1b3e60a6b226b324803f67a1
4619 , 00ab9e502eb4122bc82f472e2650e067 , 1fdd717459c4d1ebe434f8cda2e8af5e
4620 , 5493bdb4d88a8fdd1c009f7b97e164ad , 57c41ce1b8bb9a838239d55c3ce0ef38
4621 , 5b3608df16a3f0eb2f75bfde20fe9d6f , ac5bb4219539a12eba3b2046394b1b31
4622 , 0b25128b5115806e7502f303c85d9c9d , 5d211e079ba87f16add53208990260fe
4623 , 331d75ed4aad8b8127db9b5061d40605 , ece69ca51d0eefda75d6d4c74b9dc49e
4624 , e34bb5594ffb5590b2fbff79d32fe554 , ec8bbb53a48c6d9269f1495a260c965a
4625 , ea8c9c9cf8059398ca0611a440bb388e , ffe6e05990660d4f0f2505251e937e37
4626 , a8a0fdfc5abed23e0cf8d7c9e536a10d , f9d152cb8c2881e6a7cf153cb55cc9d5
4627 , b16768e26b09c8648aea61233d2e20cd , cf62cfdb41876c5e78f7f17c3eb49aad
4628 , 11d3f5881955b00e3944379bc1935ae3 , 174ebcd76a8725257582b7d1779b5654
4629 , df120c14d142ad52184969e59dea58f9 , fc42ce0e4f27b5c6b7106c94ae82558b
4630 , d2844b75f7da62adf45dc675c21bceff , f836bb49dfda73dbbe2ca0f9a6cbe70d
4631 , 294a9ec740a62a1defea811d57862061 , 38b1d747567b7dc3b5ac1b289262b85f
4632 , 6380bc67f1116b805c9c3755c393be69 , 65ef4e5099a8d6c9d14f98d967f46c1a
4633 , 525bbcb891d6152b37d2f5af20498c24 , f13857b57dfabc1bfd53af7b4442128b
4634 , d073e6d393fc0406cc49188cc9be3b78 , e053db5f33901b978959626afe46f759
4635 , 5aa3d80ba7ec1adbde8bc8aa4374e933 , b4b89932c6e41383d188e2cd37c21032
4636 , 393bce762970ca5fff5933823fd984e6 , 4c3e3c3f769e5c784a80337b8c5d6c3d
4637 , c0aead118988de7b21b64110181d3126 , f45a6e3b61b8ea527b7249f734fdb18b
4638 , 030b25c3f7ef35934b7ff8fe0d6b7ce5 , 48136e31b0880cf3054cf7496fc365ed
4639 , 22365b3c4fbdbabcbe5ea9ba7c8d5205 , f98ee9230052795d407669b8adc567a2
4640 , 705370de6f10854dd683947da386e441 , 9881535dd27fd972dcd6df215bc959f7
4641 , 4baf5164e3e88a6717418fe3904ba63b , 705b909fc9fbc628322a8d3f0cb0b3f0
4642 , 617928e1baa981bf83f193432df8a5dd , 7e58df8fda369f6be02743f78f0d51d8
4643 , 32aa349543f4c51d8ec9f2d80ac3b4de , 9cfa1eca720dd21b80c4d8eadd2aa28c
4644 , 3c02dc723e08c92b38c4bdea8113f0f8 , 6f4ac13bea341ada09732041006d8671
4645 , a0ea3aad8d79cd7ea0755cf4748d785c , c304c15fc13c4de6c6c22df4854d8071
4646 , 153f97850313e06dddc98bfce6a77b66 , 6f72396ba313f8e37b2f24b05d872c6b
4647 , 0a857a11aeac3b225598a8617db56865 , dfe0752699feb0a6cc77d40538750fc0
4648 , 3811952e86d6cc761c60274afaaec1dd , 4d91151193de7925ea048bf39f32198b
4649 , 44d530e4fff99883e1d5070e058e77b1 , 79fea406f1997b8101d8683337e9ac33
4650 , 8f1dd296bc9f5828504b2bf106ad1843 , bc69b08cae50abf7d7bcffb578f5e732
4651 , 0fde210e5d3cc067858ddbfbf31b67e5 , d17540f414008c8badff8f4c5d0760ae
4652 , 687b389b6bed7b43fa8e2ceab03c0e91 , 8363ed55f784e600938ffaae006e4147
4653 , 50e9c3243798f51abb334bc8f1176018 , c1d450f1bd3772d10b4f6a6b2885fe31
4654 , 085ce9ad732453472a540a45f53cae0a , c4952ac17a3fc64ba5e844a548843ae3
4655 , 02165c0357abd52c6c4eb453fead4c34 , 466696a1d0cdc930e3fb365e18127bc0
4656 , 33e42502f9ffaeab6621b8b453f834ab , 7af538ae227f7fca5006248a00acccb7
4657 , 15c0768a574c59c326767d4515721b06 , e84bd939493023ae0951f0f4dbe93b3d
4658 , d062bd54528239b1cc9a2d2a84d54af2 , ee2a91b45bb821b16258a1d5c10759c5
4659 , 8f081baf5d508543c4bd759b8d2a7588 , ba3284ef81b5dfe5c0de9db73b0ef62e
4660 , 5af39634b7d1de7d7e2d6f3793fde8ce , ffd469766573192d88889abe3c69a522
4661 , abd3abb443d4362f52283f97d2982c9a , c2292da997cb077a6f70400cc2fbe48a
4662 , ccabc2a15b8790bf11ea5471fee00943 , d3b4afb08fdb5e0c4ebb3a1afa72d298
4663 , 4b8d1e16a194f154c28899cde90e6a38 , b52499a8fe8216a34584b27317d71d48
4664 , 4c0bdd58744a356fe795af088feb1d95 , 9dc37936c9865a52b200660a04417526
4665 , 7eb1fac0256046cf9560c1d5fdd1b49d , ca8c2bf2c130a7a9f5b152fd8f1683e7
4666 , 5e08b55c69054ec8ab760594c14fc1f6 , 676319c3682f01809e6c5fa086ab155f
4667 , 0c4d82935e9eb74e3cb874be8e47214b , 7d5225e9ed9ca6b351fa476212f7ba4e
4668 , 13b2710acacb6c44af5245a7e475141e , 5e8c19676a5e5469cc6eb3580d8ed3e7
4669 , 13faa952b15c46cf97b645d891c70e34 , 8478a29492c1c812fb11813077e97913
4670 , 26d18351549bc844e43c8d4be4ef4787 , fe3f3c45e08d8165b84d5be18748d250
4671 , 502feb70ded8acffc60eb4e233bac1ff , 746984211b1b828624d6fc5bafd72b5a
4672 , 3e7bd559ffbafe2955093047f808c743 , fec04d28868a743dce13743dce1f7975
4673 , 6bd99325ffb5a5722dac1b4a4cf95379 , 6e3cfb487c9ad465f4926ab7540f9bf1
